File,Red,Green,Blue
../data/ColorCast/TrainingImages/img1332.jpg,25,-34,22
../data/ColorCast/TrainingImages/img1333.jpg,-15,-54,26
../data/ColorCast/TrainingImages/img1334.jpg,9,-35,54
../data/ColorCast/TrainingImages/img1335.jpg,-37,-15,-34
../data/ColorCast/TrainingImages/img1336.jpg,3,23,19
../data/ColorCast/TrainingImages/img1337.jpg,6,14,-15
../data/ColorCast/TrainingImages/img1338.jpg,-7,-8,-63
../data/ColorCast/TrainingImages/img1339.jpg,24,-34,-5
../data/ColorCast/TrainingImages/img1340.jpg,11,-1,-32
../data/ColorCast/TrainingImages/img1341.jpg,12,-2,-15
../data/ColorCast/TrainingImages/img1342.jpg,-40,10,36
../data/ColorCast/TrainingImages/img1343.jpg,-21,31,8
../data/ColorCast/TrainingImages/img1344.jpg,-19,44,-10
../data/ColorCast/TrainingImages/img1345.jpg,18,-29,1
../data/ColorCast/TrainingImages/img1346.jpg,-28,-1,7
../data/ColorCast/TrainingImages/img1347.jpg,0,35,-5
../data/ColorCast/TrainingImages/img1348.jpg,7,27,10
../data/ColorCast/TrainingImages/img1349.jpg,14,9,-8
../data/ColorCast/TrainingImages/img1350.jpg,-27,-25,9
../data/ColorCast/TrainingImages/img1351.jpg,60,11,30
../data/ColorCast/TrainingImages/img1352.jpg,54,-2,1
../data/ColorCast/TrainingImages/img1353.jpg,35,10,31
../data/ColorCast/TrainingImages/img1354.jpg,6,6,48
../data/ColorCast/TrainingImages/img1355.jpg,33,27,36
../data/ColorCast/TrainingImages/img1356.jpg,-12,17,55
../data/ColorCast/TrainingImages/img1357.jpg,-30,-18,-47
../data/ColorCast/TrainingImages/img1358.jpg,-33,-4,-19
../data/ColorCast/TrainingImages/img1359.jpg,-23,17,13
../data/ColorCast/TrainingImages/img1360.jpg,9,9,2
../data/ColorCast/TrainingImages/img1361.jpg,-14,37,30
../data/ColorCast/TrainingImages/img1362.jpg,26,25,38
../data/ColorCast/TrainingImages/img1363.jpg,13,-38,16
../data/ColorCast/TrainingImages/img1364.jpg,9,-23,10
../data/ColorCast/TrainingImages/img1365.jpg,-19,3,-17
../data/ColorCast/TrainingImages/img1366.jpg,2,23,-32
../data/ColorCast/TrainingImages/img1367.jpg,-53,31,-18
../data/ColorCast/TrainingImages/img1368.jpg,-22,-6,57
../data/ColorCast/TrainingImages/img1369.jpg,14,27,6
../data/ColorCast/TrainingImages/img1370.jpg,-5,-28,3
../data/ColorCast/TrainingImages/img1371.jpg,9,0,-38
../data/ColorCast/TrainingImages/img1372.jpg,-31,11,-21
../data/ColorCast/TrainingImages/img1373.jpg,-35,-24,50
../data/ColorCast/TrainingImages/img1374.jpg,12,10,-31
../data/ColorCast/TrainingImages/img1375.jpg,10,-36,2
../data/ColorCast/TrainingImages/img1376.jpg,-53,2,-28
../data/ColorCast/TrainingImages/img1377.jpg,-27,0,12
../data/ColorCast/TrainingImages/img1378.jpg,15,-18,-23
../data/ColorCast/TrainingImages/img1379.jpg,-21,-16,-12
../data/ColorCast/TrainingImages/img1380.jpg,-1,-6,20
../data/ColorCast/TrainingImages/img1381.jpg,-2,23,1
../data/ColorCast/TrainingImages/img1382.jpg,4,8,18
../data/ColorCast/TrainingImages/img1383.jpg,34,23,44
../data/ColorCast/TrainingImages/img1384.jpg,-9,39,8
../data/ColorCast/TrainingImages/img1385.jpg,-14,-11,1
../data/ColorCast/TrainingImages/img1386.jpg,41,15,7
../data/ColorCast/TrainingImages/img1387.jpg,-28,9,19
../data/ColorCast/TrainingImages/img1388.jpg,37,-37,-6
../data/ColorCast/TrainingImages/img1389.jpg,-19,7,16
../data/ColorCast/TrainingImages/img1390.jpg,0,-14,-46
../data/ColorCast/TrainingImages/img1391.jpg,-30,-49,16
../data/ColorCast/TrainingImages/img1392.jpg,31,-32,15
../data/ColorCast/TrainingImages/img1393.jpg,-25,1,5
../data/ColorCast/TrainingImages/img1394.jpg,-9,19,21
../data/ColorCast/TrainingImages/img1395.jpg,14,15,-4
../data/ColorCast/TrainingImages/img1396.jpg,20,18,-17
../data/ColorCast/TrainingImages/img1397.jpg,2,-8,-3
../data/ColorCast/TrainingImages/img1398.jpg,3,2,10
../data/ColorCast/TrainingImages/img1399.jpg,-9,9,16
../data/ColorCast/TrainingImages/img1400.jpg,-12,-8,-1
../data/ColorCast/TrainingImages/img1401.jpg,-9,14,6
../data/ColorCast/TrainingImages/img1402.jpg,8,-49,-41
../data/ColorCast/TrainingImages/img1403.jpg,-12,-10,-47
../data/ColorCast/TrainingImages/img1404.jpg,17,7,0
../data/ColorCast/TrainingImages/img1405.jpg,7,21,-11
../data/ColorCast/TrainingImages/img1406.jpg,-1,7,-30
../data/ColorCast/TrainingImages/img1407.jpg,-21,-7,-37
../data/ColorCast/TrainingImages/img1408.jpg,-22,2,16
../data/ColorCast/TrainingImages/img1409.jpg,-15,32,46
../data/ColorCast/TrainingImages/img1410.jpg,39,-4,17
../data/ColorCast/TrainingImages/img1411.jpg,13,-13,-23
../data/ColorCast/TrainingImages/img1412.jpg,7,13,-17
../data/ColorCast/TrainingImages/img1413.jpg,24,11,23
../data/ColorCast/TrainingImages/img1414.jpg,-6,-3,2
../data/ColorCast/TrainingImages/img1415.jpg,32,-26,-35
../data/ColorCast/TrainingImages/img1416.jpg,-12,13,36
../data/ColorCast/TrainingImages/img1417.jpg,-13,20,-15
../data/ColorCast/TrainingImages/img1418.jpg,1,26,-29
../data/ColorCast/TrainingImages/img1419.jpg,15,-32,-13
../data/ColorCast/TrainingImages/img1420.jpg,-34,22,8
../data/ColorCast/TrainingImages/img1421.jpg,-15,-30,-1
../data/ColorCast/TrainingImages/img1422.jpg,-45,12,64
../data/ColorCast/TrainingImages/img1423.jpg,-49,6,5
../data/ColorCast/TrainingImages/img1424.jpg,-63,19,-5
../data/ColorCast/TrainingImages/img1425.jpg,6,-22,-29
../data/ColorCast/TrainingImages/img1426.jpg,-28,43,35
../data/ColorCast/TrainingImages/img1427.jpg,-1,-53,-17
../data/ColorCast/TrainingImages/img1428.jpg,14,-28,-11
../data/ColorCast/TrainingImages/img1429.jpg,7,-9,-11
../data/ColorCast/TrainingImages/img1430.jpg,8,-16,-1
../data/ColorCast/TrainingImages/img1431.jpg,-25,-13,-10
../data/ColorCast/TrainingImages/img1432.jpg,12,-3,-16
../data/ColorCast/TrainingImages/img1433.jpg,21,-1,13
../data/ColorCast/TrainingImages/img1434.jpg,-10,8,7
../data/ColorCast/TrainingImages/img1435.jpg,-27,2,-20
../data/ColorCast/TrainingImages/img1436.jpg,-24,11,-27
../data/ColorCast/TrainingImages/img1437.jpg,6,-2,-10
../data/ColorCast/TrainingImages/img1438.jpg,-12,1,61
../data/ColorCast/TrainingImages/img1439.jpg,25,-3,17
../data/ColorCast/TrainingImages/img1440.jpg,3,33,17
../data/ColorCast/TrainingImages/img1441.jpg,-28,-28,29
../data/ColorCast/TrainingImages/img1442.jpg,-6,-25,2
../data/ColorCast/TrainingImages/img1443.jpg,17,-16,12
../data/ColorCast/TrainingImages/img1444.jpg,0,-26,7
../data/ColorCast/TrainingImages/img1445.jpg,-1,-39,-60
../data/ColorCast/TrainingImages/img1446.jpg,5,-21,34
../data/ColorCast/TrainingImages/img1447.jpg,-13,41,-17
../data/ColorCast/TrainingImages/img1448.jpg,42,16,-21
../data/ColorCast/TrainingImages/img1449.jpg,-34,-2,-15
../data/ColorCast/TrainingImages/img1450.jpg,5,9,-8
../data/ColorCast/TrainingImages/img1451.jpg,-16,11,-3
../data/ColorCast/TrainingImages/img1452.jpg,7,9,-49
../data/ColorCast/TrainingImages/img1453.jpg,18,43,-15
../data/ColorCast/TrainingImages/img1454.jpg,17,-48,-4
../data/ColorCast/TrainingImages/img1455.jpg,-3,-31,-22
../data/ColorCast/TrainingImages/img1456.jpg,-33,12,86
../data/ColorCast/TrainingImages/img1457.jpg,37,-30,1
../data/ColorCast/TrainingImages/img1458.jpg,30,-5,-6
../data/ColorCast/TrainingImages/img1459.jpg,-38,24,-16
../data/ColorCast/TrainingImages/img1460.jpg,-5,29,28
../data/ColorCast/TrainingImages/img1461.jpg,14,-31,59
../data/ColorCast/TrainingImages/img1462.jpg,-3,-18,17
../data/ColorCast/TrainingImages/img1463.jpg,-46,-58,-3
../data/ColorCast/TrainingImages/img1464.jpg,18,-37,-64
../data/ColorCast/TrainingImages/img1465.jpg,-17,-24,-15
../data/ColorCast/TrainingImages/img1466.jpg,-23,18,21
../data/ColorCast/TrainingImages/img1467.jpg,-6,2,4
../data/ColorCast/TrainingImages/img1468.jpg,38,-7,23
../data/ColorCast/TrainingImages/img1469.jpg,12,1,-24
../data/ColorCast/TrainingImages/img1470.jpg,11,9,-59
../data/ColorCast/TrainingImages/img1471.jpg,18,-27,-22
../data/ColorCast/TrainingImages/img1472.jpg,-42,24,-56
../data/ColorCast/TrainingImages/img1473.jpg,-19,51,-15
../data/ColorCast/TrainingImages/img1474.jpg,5,-8,-2
../data/ColorCast/TrainingImages/img1475.jpg,3,5,14
../data/ColorCast/TrainingImages/img1476.jpg,-23,16,-30
../data/ColorCast/TrainingImages/img1477.jpg,-6,44,-14
../data/ColorCast/TrainingImages/img1478.jpg,-28,-3,-6
../data/ColorCast/TrainingImages/img1479.jpg,-11,-32,-31
../data/ColorCast/TrainingImages/img1480.jpg,11,-30,-40
../data/ColorCast/TrainingImages/img1481.jpg,-23,20,7
../data/ColorCast/TrainingImages/img1482.jpg,40,38,-19
../data/ColorCast/TrainingImages/img1483.jpg,27,-12,13
../data/ColorCast/TrainingImages/img1484.jpg,22,15,28
../data/ColorCast/TrainingImages/img1485.jpg,5,1,26
../data/ColorCast/TrainingImages/img1486.jpg,-11,-46,-38
../data/ColorCast/TrainingImages/img1487.jpg,11,-8,32
../data/ColorCast/TrainingImages/img1488.jpg,1,-11,14
../data/ColorCast/TrainingImages/img1489.jpg,35,1,17
../data/ColorCast/TrainingImages/img1490.jpg,49,-23,1
../data/ColorCast/TrainingImages/img1491.jpg,-31,1,-13
../data/ColorCast/TrainingImages/img1492.jpg,-5,-20,28
../data/ColorCast/TrainingImages/img1493.jpg,5,13,-12
../data/ColorCast/TrainingImages/img1494.jpg,-48,-3,8
../data/ColorCast/TrainingImages/img1495.jpg,8,28,-17
../data/ColorCast/TrainingImages/img1496.jpg,28,17,3
../data/ColorCast/TrainingImages/img1497.jpg,-36,6,27
../data/ColorCast/TrainingImages/img1498.jpg,-15,25,26
../data/ColorCast/TrainingImages/img1499.jpg,15,-9,-26
../data/ColorCast/TrainingImages/img1500.jpg,7,-9,-8
../data/ColorCast/TrainingImages/img1501.jpg,-27,8,-7
../data/ColorCast/TrainingImages/img1502.jpg,-8,55,-3
../data/ColorCast/TrainingImages/img1503.jpg,-15,-38,38
../data/ColorCast/TrainingImages/img1504.jpg,-14,35,-14
../data/ColorCast/TrainingImages/img1505.jpg,0,-8,-12
../data/ColorCast/TrainingImages/img1506.jpg,26,15,-26
../data/ColorCast/TrainingImages/img1507.jpg,-27,-21,23
../data/ColorCast/TrainingImages/img1508.jpg,-24,1,0
../data/ColorCast/TrainingImages/img1509.jpg,-6,-5,-26
../data/ColorCast/TrainingImages/img1510.jpg,-23,-24,31
../data/ColorCast/TrainingImages/img1511.jpg,-16,-4,-20
../data/ColorCast/TrainingImages/img1512.jpg,19,11,-16
../data/ColorCast/TrainingImages/img1513.jpg,-40,16,-3
../data/ColorCast/TrainingImages/img1514.jpg,-34,-6,-43
../data/ColorCast/TrainingImages/img1515.jpg,42,17,59
../data/ColorCast/TrainingImages/img1516.jpg,37,-51,-33
../data/ColorCast/TrainingImages/img1517.jpg,15,-13,-3
../data/ColorCast/TrainingImages/img1518.jpg,-34,-22,-26
../data/ColorCast/TrainingImages/img1519.jpg,15,13,-1
../data/ColorCast/TrainingImages/img1520.jpg,13,-12,35
../data/ColorCast/TrainingImages/img1521.jpg,3,7,-5
../data/ColorCast/TrainingImages/img1522.jpg,15,18,20
../data/ColorCast/TrainingImages/img1523.jpg,9,-42,18
../data/ColorCast/TrainingImages/img1524.jpg,-17,-12,-2
../data/ColorCast/TrainingImages/img1525.jpg,3,-14,10
../data/ColorCast/TrainingImages/img1526.jpg,12,36,3
../data/ColorCast/TrainingImages/img1527.jpg,-41,6,30
../data/ColorCast/TrainingImages/img1528.jpg,9,34,-21
../data/ColorCast/TrainingImages/img1529.jpg,1,4,38
../data/ColorCast/TrainingImages/img1530.jpg,-15,20,1
../data/ColorCast/TrainingImages/img1531.jpg,-24,9,42
../data/ColorCast/TrainingImages/img1532.jpg,-1,-19,-18
../data/ColorCast/TrainingImages/img1533.jpg,-4,13,61
../data/ColorCast/TrainingImages/img1534.jpg,-12,-36,-26
../data/ColorCast/TrainingImages/img1535.jpg,14,10,10
../data/ColorCast/TrainingImages/img1536.jpg,5,-3,-36
../data/ColorCast/TrainingImages/img1537.jpg,-16,-23,10
../data/ColorCast/TrainingImages/img1538.jpg,42,12,27
../data/ColorCast/TrainingImages/img1539.jpg,45,53,-26
../data/ColorCast/TrainingImages/img1540.jpg,-45,2,11
../data/ColorCast/TrainingImages/img1541.jpg,-1,21,12
../data/ColorCast/TrainingImages/img1542.jpg,7,22,3
../data/ColorCast/TrainingImages/img1543.jpg,22,-2,-35
../data/ColorCast/TrainingImages/img1544.jpg,-13,-4,-4
../data/ColorCast/TrainingImages/img1545.jpg,26,-5,-23
../data/ColorCast/TrainingImages/img1546.jpg,-1,3,-17
../data/ColorCast/TrainingImages/img1547.jpg,4,14,-15
../data/ColorCast/TrainingImages/img1548.jpg,17,11,51
../data/ColorCast/TrainingImages/img1549.jpg,-25,-1,10
../data/ColorCast/TrainingImages/img1550.jpg,21,-41,12
../data/ColorCast/TrainingImages/img1551.jpg,-3,50,-35
../data/ColorCast/TrainingImages/img1552.jpg,-13,-1,19
../data/ColorCast/TrainingImages/img1553.jpg,-23,8,-6
../data/ColorCast/TrainingImages/img1554.jpg,-16,15,8
../data/ColorCast/TrainingImages/img1555.jpg,-56,-11,-17
../data/ColorCast/TrainingImages/img1556.jpg,-10,15,8
../data/ColorCast/TrainingImages/img1557.jpg,22,-19,14
../data/ColorCast/TrainingImages/img1558.jpg,54,33,46
../data/ColorCast/TrainingImages/img1559.jpg,-59,0,-20
../data/ColorCast/TrainingImages/img1560.jpg,8,7,-58
../data/ColorCast/TrainingImages/img1561.jpg,22,18,11
../data/ColorCast/TrainingImages/img1562.jpg,-6,-13,-46
../data/ColorCast/TrainingImages/img1563.jpg,-33,-6,45
../data/ColorCast/TrainingImages/img1564.jpg,8,-27,-13
../data/ColorCast/TrainingImages/img1565.jpg,-20,12,20
../data/ColorCast/TrainingImages/img1566.jpg,-2,-26,-41
../data/ColorCast/TrainingImages/img1567.jpg,30,8,42
../data/ColorCast/TrainingImages/img1568.jpg,25,-41,-21
../data/ColorCast/TrainingImages/img1569.jpg,-28,0,-4
../data/ColorCast/TrainingImages/img1570.jpg,22,-20,-21
../data/ColorCast/TrainingImages/img1571.jpg,11,-34,40
../data/ColorCast/TrainingImages/img1572.jpg,-21,-7,-11
../data/ColorCast/TrainingImages/img1573.jpg,20,-13,-8
../data/ColorCast/TrainingImages/img1574.jpg,-13,32,18
../data/ColorCast/TrainingImages/img1575.jpg,30,15,-12
../data/ColorCast/TrainingImages/img1576.jpg,-47,-44,7
../data/ColorCast/TrainingImages/img1577.jpg,-5,-23,19
../data/ColorCast/TrainingImages/img1578.jpg,-2,-37,-4
../data/ColorCast/TrainingImages/img1579.jpg,29,-18,8
../data/ColorCast/TrainingImages/img1580.jpg,-8,-9,-41
../data/ColorCast/TrainingImages/img1581.jpg,-8,-38,-12
../data/ColorCast/TrainingImages/img1582.jpg,3,-23,-35
../data/ColorCast/TrainingImages/img1583.jpg,-6,-18,23
../data/ColorCast/TrainingImages/img1584.jpg,6,-3,37
../data/ColorCast/TrainingImages/img1585.jpg,33,-23,-2
../data/ColorCast/TrainingImages/img1586.jpg,1,-11,-8
../data/ColorCast/TrainingImages/img1587.jpg,-14,-3,-42
../data/ColorCast/TrainingImages/img1588.jpg,-17,-42,-43
../data/ColorCast/TrainingImages/img1589.jpg,-18,-2,33
../data/ColorCast/TrainingImages/img1590.jpg,7,5,14
../data/ColorCast/TrainingImages/img1591.jpg,11,3,2
../data/ColorCast/TrainingImages/img1592.jpg,22,-10,1
../data/ColorCast/TrainingImages/img1593.jpg,16,-1,-7
../data/ColorCast/TrainingImages/img1594.jpg,14,-24,43
../data/ColorCast/TrainingImages/img1595.jpg,48,8,-3
../data/ColorCast/TrainingImages/img1596.jpg,-2,5,8
../data/ColorCast/TrainingImages/img1597.jpg,-15,-11,-20
../data/ColorCast/TrainingImages/img1598.jpg,21,-10,15
../data/ColorCast/TrainingImages/img1599.jpg,-2,-29,-22
../data/ColorCast/TrainingImages/img1600.jpg,-47,-26,9
../data/ColorCast/TrainingImages/img1601.jpg,-19,-22,-30
../data/ColorCast/TrainingImages/img1602.jpg,25,-17,-15
../data/ColorCast/TrainingImages/img1603.jpg,11,5,-23
../data/ColorCast/TrainingImages/img1604.jpg,5,6,-6
../data/ColorCast/TrainingImages/img1605.jpg,6,20,41
../data/ColorCast/TrainingImages/img1606.jpg,-38,13,18
../data/ColorCast/TrainingImages/img1607.jpg,-13,-4,20
../data/ColorCast/TrainingImages/img1608.jpg,26,-22,55
../data/ColorCast/TrainingImages/img1609.jpg,-38,12,16
../data/ColorCast/TrainingImages/img1610.jpg,12,2,21
../data/ColorCast/TrainingImages/img1611.jpg,11,-54,1
../data/ColorCast/TrainingImages/img1612.jpg,5,43,5
../data/ColorCast/TrainingImages/img1613.jpg,31,-35,-4
../data/ColorCast/TrainingImages/img1614.jpg,1,-16,-13
../data/ColorCast/TrainingImages/img1615.jpg,-52,-26,32
../data/ColorCast/TrainingImages/img1616.jpg,10,-3,19
../data/ColorCast/TrainingImages/img1617.jpg,-19,-39,6
../data/ColorCast/TrainingImages/img1618.jpg,-50,7,-31
../data/ColorCast/TrainingImages/img1619.jpg,23,11,-5
../data/ColorCast/TrainingImages/img1620.jpg,7,-30,-22
../data/ColorCast/TrainingImages/img1621.jpg,-35,-5,25
../data/ColorCast/TrainingImages/img1622.jpg,9,12,48
../data/ColorCast/TrainingImages/img1623.jpg,10,-8,11
../data/ColorCast/TrainingImages/img1624.jpg,0,25,-4
../data/ColorCast/TrainingImages/img1625.jpg,3,-29,7
../data/ColorCast/TrainingImages/img1626.jpg,-49,-13,1
../data/ColorCast/TrainingImages/img1627.jpg,5,-21,48
../data/ColorCast/TrainingImages/img1628.jpg,0,-20,20
../data/ColorCast/TrainingImages/img1629.jpg,10,14,-17
../data/ColorCast/TrainingImages/img1630.jpg,38,12,14
../data/ColorCast/TrainingImages/img1631.jpg,-12,43,21
../data/ColorCast/TrainingImages/img1632.jpg,5,-51,22
../data/ColorCast/TrainingImages/img1633.jpg,-1,16,-18
../data/ColorCast/TrainingImages/img1634.jpg,-51,35,0
../data/ColorCast/TrainingImages/img1635.jpg,-9,-4,31
../data/ColorCast/TrainingImages/img1636.jpg,-54,3,-27
../data/ColorCast/TrainingImages/img1637.jpg,25,3,-1
../data/ColorCast/TrainingImages/img1638.jpg,7,-12,19
../data/ColorCast/TrainingImages/img1639.jpg,4,24,10
../data/ColorCast/TrainingImages/img1640.jpg,-37,14,16
../data/ColorCast/TrainingImages/img1641.jpg,26,-6,12
../data/ColorCast/TrainingImages/img1642.jpg,7,-12,-43
../data/ColorCast/TrainingImages/img1643.jpg,32,42,12
../data/ColorCast/TrainingImages/img1644.jpg,7,39,32
../data/ColorCast/TrainingImages/img1645.jpg,-5,11,25
../data/ColorCast/TrainingImages/img1646.jpg,5,-9,-5
../data/ColorCast/TrainingImages/img1647.jpg,7,24,-6
../data/ColorCast/TrainingImages/img1648.jpg,-22,-21,-19
../data/ColorCast/TrainingImages/img1649.jpg,37,-12,34
../data/ColorCast/TrainingImages/img1650.jpg,-14,5,16
../data/ColorCast/TrainingImages/img1651.jpg,-46,-6,-6
../data/ColorCast/TrainingImages/img1652.jpg,-17,10,14
../data/ColorCast/TrainingImages/img1653.jpg,6,-9,-27
../data/ColorCast/TrainingImages/img1654.jpg,-17,19,-1
../data/ColorCast/TrainingImages/img1655.jpg,20,19,14
../data/ColorCast/TrainingImages/img1656.jpg,-28,11,-58
../data/ColorCast/TrainingImages/img1657.jpg,32,-31,4
../data/ColorCast/TrainingImages/img1658.jpg,3,-6,-50
../data/ColorCast/TrainingImages/img1659.jpg,20,32,9
../data/ColorCast/TrainingImages/img1660.jpg,-37,21,9
../data/ColorCast/TrainingImages/img1661.jpg,1,-2,-20
../data/ColorCast/TrainingImages/img1662.jpg,-36,9,-34
../data/ColorCast/TrainingImages/img1663.jpg,39,-20,15
../data/ColorCast/TrainingImages/img1664.jpg,-6,18,-11
../data/ColorCast/TrainingImages/img1665.jpg,-6,-28,-51
../data/ColorCast/TrainingImages/img1666.jpg,-50,-28,12
../data/ColorCast/TrainingImages/img1667.jpg,0,-13,-58
../data/ColorCast/TrainingImages/img1668.jpg,-11,-26,-1
../data/ColorCast/TrainingImages/img1669.jpg,11,-2,15
../data/ColorCast/TrainingImages/img1670.jpg,-1,-32,-24
../data/ColorCast/TrainingImages/img1671.jpg,-29,-18,43
../data/ColorCast/TrainingImages/img1672.jpg,-3,9,16
../data/ColorCast/TrainingImages/img1673.jpg,-10,-44,-49
../data/ColorCast/TrainingImages/img1674.jpg,5,-18,66
../data/ColorCast/TrainingImages/img1675.jpg,-5,-26,0
../data/ColorCast/TrainingImages/img1676.jpg,-22,6,45
../data/ColorCast/TrainingImages/img1677.jpg,-2,27,7
../data/ColorCast/TrainingImages/img1678.jpg,-26,-34,1
../data/ColorCast/TrainingImages/img1679.jpg,52,-3,5
../data/ColorCast/TrainingImages/img1680.jpg,14,24,7
../data/ColorCast/TrainingImages/img1681.jpg,16,9,23
../data/ColorCast/TrainingImages/img1682.jpg,-12,19,11
../data/ColorCast/TrainingImages/img1683.jpg,5,13,-23
../data/ColorCast/TrainingImages/img1684.jpg,17,-29,-29
../data/ColorCast/TrainingImages/img1685.jpg,5,34,3
../data/ColorCast/TrainingImages/img1686.jpg,-15,3,18
../data/ColorCast/TrainingImages/img1687.jpg,35,8,24
../data/ColorCast/TrainingImages/img1688.jpg,2,33,23
../data/ColorCast/TrainingImages/img1689.jpg,-14,-18,-12
../data/ColorCast/TrainingImages/img1690.jpg,15,27,-19
../data/ColorCast/TrainingImages/img1691.jpg,7,13,39
../data/ColorCast/TrainingImages/img1692.jpg,3,28,1
../data/ColorCast/TrainingImages/img1693.jpg,-30,-39,-31
../data/ColorCast/TrainingImages/img1694.jpg,7,-11,-36
../data/ColorCast/TrainingImages/img1695.jpg,-26,-16,-5
../data/ColorCast/TrainingImages/img1696.jpg,36,10,21
../data/ColorCast/TrainingImages/img1697.jpg,23,28,-19
../data/ColorCast/TrainingImages/img1698.jpg,1,-5,32
../data/ColorCast/TrainingImages/img1699.jpg,-14,3,-32
../data/ColorCast/TrainingImages/img1700.jpg,-11,-2,-22
../data/ColorCast/TrainingImages/img1701.jpg,10,-6,-17
../data/ColorCast/TrainingImages/img1702.jpg,28,-27,9
../data/ColorCast/TrainingImages/img1703.jpg,-1,-4,-34
../data/ColorCast/TrainingImages/img1704.jpg,15,2,25
../data/ColorCast/TrainingImages/img1705.jpg,7,29,-25
../data/ColorCast/TrainingImages/img1706.jpg,10,8,0
../data/ColorCast/TrainingImages/img1707.jpg,9,-12,-2
../data/ColorCast/TrainingImages/img1708.jpg,38,-30,14
../data/ColorCast/TrainingImages/img1709.jpg,12,-45,10
../data/ColorCast/TrainingImages/img1710.jpg,-6,-16,-5
../data/ColorCast/TrainingImages/img1711.jpg,-36,33,40
../data/ColorCast/TrainingImages/img1712.jpg,-7,-35,20
../data/ColorCast/TrainingImages/img1713.jpg,-8,-7,-6
../data/ColorCast/TrainingImages/img1714.jpg,31,9,28
../data/ColorCast/TrainingImages/img1715.jpg,21,48,24
../data/ColorCast/TrainingImages/img1716.jpg,-8,55,-2
../data/ColorCast/TrainingImages/img1717.jpg,-15,-11,24
../data/ColorCast/TrainingImages/img1718.jpg,-15,-10,23
../data/ColorCast/TrainingImages/img1719.jpg,1,17,17
../data/ColorCast/TrainingImages/img1720.jpg,-46,-3,-8
../data/ColorCast/TrainingImages/img1721.jpg,12,-1,-13
../data/ColorCast/TrainingImages/img1722.jpg,-22,-19,22
../data/ColorCast/TrainingImages/img1723.jpg,42,27,20
../data/ColorCast/TrainingImages/img1724.jpg,12,-12,8
../data/ColorCast/TrainingImages/img1725.jpg,-43,4,5
../data/ColorCast/TrainingImages/img1726.jpg,0,30,-12
../data/ColorCast/TrainingImages/img1727.jpg,-18,-49,-16
../data/ColorCast/TrainingImages/img1728.jpg,-8,-16,23
../data/ColorCast/TrainingImages/img1729.jpg,-30,19,-37
../data/ColorCast/TrainingImages/img1730.jpg,-18,-12,14
../data/ColorCast/TrainingImages/img1731.jpg,23,7,-25
../data/ColorCast/TrainingImages/img1732.jpg,-17,3,27
../data/ColorCast/TrainingImages/img1733.jpg,14,1,-42
../data/ColorCast/TrainingImages/img1734.jpg,20,18,9
../data/ColorCast/TrainingImages/img1735.jpg,13,7,21
../data/ColorCast/TrainingImages/img1736.jpg,-23,27,-31
../data/ColorCast/TrainingImages/img1737.jpg,-1,20,2
../data/ColorCast/TrainingImages/img1738.jpg,-14,2,-12
../data/ColorCast/TrainingImages/img1739.jpg,-23,-19,23
../data/ColorCast/TrainingImages/img1740.jpg,26,-23,-44
../data/ColorCast/TrainingImages/img1741.jpg,-12,-12,2
../data/ColorCast/TrainingImages/img1742.jpg,-34,3,29
../data/ColorCast/TrainingImages/img1743.jpg,5,36,13
../data/ColorCast/TrainingImages/img1744.jpg,-28,31,12
../data/ColorCast/TrainingImages/img1745.jpg,-37,-6,1
../data/ColorCast/TrainingImages/img1746.jpg,-48,33,-7
../data/ColorCast/TrainingImages/img1747.jpg,-12,-32,-1
../data/ColorCast/TrainingImages/img1748.jpg,-25,27,25
../data/ColorCast/TrainingImages/img1749.jpg,-33,-58,7
../data/ColorCast/TrainingImages/img1750.jpg,18,11,-14
../data/ColorCast/TrainingImages/img1751.jpg,23,-10,-23
../data/ColorCast/TrainingImages/img1752.jpg,-42,10,-15
../data/ColorCast/TrainingImages/img1753.jpg,4,24,-3
../data/ColorCast/TrainingImages/img1754.jpg,12,23,25
../data/ColorCast/TrainingImages/img1755.jpg,22,6,-18
../data/ColorCast/TrainingImages/img1756.jpg,46,8,-7
../data/ColorCast/TrainingImages/img1757.jpg,-5,-31,24
../data/ColorCast/TrainingImages/img1758.jpg,16,-14,-10
../data/ColorCast/TrainingImages/img1759.jpg,23,-5,5
../data/ColorCast/TrainingImages/img1760.jpg,15,-10,-29
../data/ColorCast/TrainingImages/img1761.jpg,-4,16,-2
../data/ColorCast/TrainingImages/img1762.jpg,18,3,24
../data/ColorCast/TrainingImages/img1763.jpg,8,24,9
../data/ColorCast/TrainingImages/img1764.jpg,0,6,26
../data/ColorCast/TrainingImages/img1765.jpg,7,37,-19
../data/ColorCast/TrainingImages/img1766.jpg,-5,-3,13
../data/ColorCast/TrainingImages/img1767.jpg,7,8,24
../data/ColorCast/TrainingImages/img1768.jpg,69,-26,-29
../data/ColorCast/TrainingImages/img1769.jpg,-10,42,24
../data/ColorCast/TrainingImages/img1770.jpg,-40,1,15
../data/ColorCast/TrainingImages/img1771.jpg,-28,11,13
../data/ColorCast/TrainingImages/img1772.jpg,24,12,0
../data/ColorCast/TrainingImages/img1773.jpg,-4,-18,-3
../data/ColorCast/TrainingImages/img1774.jpg,-14,27,-17
../data/ColorCast/TrainingImages/img1775.jpg,-13,-2,20
